LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index,
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index,
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,,nm^2
ID6200,6200,8,11839,1032.178936,505.065738,0,84,84,61.403425,1,,254.54833,255,0,255,3017925,10.72294515,0.999549042,23.73330444,-0.100059736,-1.097383325,80.77882789,48.37865138,1.513367015,1.66972054,11845,468.5219104,0.678086531,0.900966,4.304893115,131.2465374
ID6232,6232,3,4071,796.8739049,1157.931958,0,84,84,35.99777141,1,,254.2485265,255,0,255,1035300,13.82418014,0.998031013,18.3734566,-0.441407097,0.040269641,38.17551079,35.6119033,2.603729401,1.071987376,4071,258.9305726,0.763034726,0.919896057,4.058193776,45.10803324
ID6201,6201,14,1551,816.4827922,503.3544372,0,84,84,22.14039803,1,,254.3389501,255,0,255,392445,12.97072752,0.996101384,19.57039005,1.358771043,1.023249028,30.16278952,18.35236891,0.421248542,1.643536574,1540,169.0504423,0.677170394,0.888119954,4.307804156,17.06371191
ID6234,6234,4,7663,690.1106761,1232.025668,0,84,84,49.38512274,1,,254.5343681,255,0,255,1951515,10.88736833,0.767983292,20.31080449,-1.084889354,-0.179768659,56.38875842,45.90686465,0.521292352,1.22832955,7662,369.9116341,0.703648928,0.898083573,4.225974934,84.89750693
ID6236,6236,5,5248,978.4558861,1250.547737,0,84,84,40.85605271,1,,254.6596759,255,0,255,1335690,9.310389707,0.710785711,22.72821832,-0.337024974,2.317526924,59.5846436,31.10133227,-0.358542708,1.915822868,5244,323.527057,0.629580594,0.889642887,4.467651265,58.10526316
ID6208,6208,11,5127,311.9940256,15.8009611,0,85,85,40.42133899,1,,254.7016962,255,0,255,1306365,8.71741308,0.699370002,24.04879165,-3.890202618,-2.349607379,83.86024738,24.33911559,0.089943524,3.445492794,5133,429.6390312,0.349440848,0.847659153,5.996779725,56.87534626
ID6209,6209,34,461,498.267666,101.1220557,0,85,85,12.19224003,1,,248.4893617,255,0,255,116790,40.26504531,0.997074376,6.162301175,0.220877614,-0.038401978,17.69352444,8.672904454,0.960773096,2.040092167,467,90.13137082,0.722395101,0.947261663,4.170782437,5.174515235
ID6211,6211,6,10367,1113.627739,218.7630698,0,85,85,57.42829208,1,,254.6800193,255,0,255,2638485,9.02776586,0.999098461,28.19802479,-2.421932265,0.496046277,70.7121756,50.86521232,1.152075526,1.390187367,10361,438.0249946,0.678599838,0.890043811,4.303264651,114.8033241
ID6212,6212,12,2130,791.1085353,183.6842787,0,85,85,26.00479481,1,,254.28,255,0,255,540345,13.53394978,0.996230862,18.75283204,-0.05119445,1.267698804,29.71523988,25.25142652,3.010757778,1.1767747,2124.5,193.4930716,0.713075905,0.887056367,4.197947965,23.5401662
ID6213,6213,33,689,561.7752782,241.4477504,0,85,85,14.8093049,1,,251.7120344,255,0,255,175695,28.78902426,0.999020255,8.739048079,0.823107189,0.045526305,20.41886878,12.26973904,2.258554431,1.664164879,689,112.2191327,0.687535726,0.905387648,4.275208471,7.63434903
ID6215,6215,16,1916,604.6609794,324.1592863,0,85,85,24.71832977,1,,253.9369463,255,0,255,487305,16.43439529,0.998954247,15.44347052,1.463938636,0.205140777,34.29018173,22.09883616,2.501044189,1.551673649,1919.5,201.6838406,0.593001477,0.856728409,4.603382311,21.26869806
ID6219,6219,8,11697,1030.897321,502.7768277,0,85,85,61.01339295,1,,254.3892738,255,0,255,2974065,12.4649703,0.99817315,20.3896752,0.28589066,0.342248829,80.96944608,48.75354135,1.560153742,1.660791069,11695,459.9630765,0.694646977,0.90214834,4.253269062,129.5844875
ID6220,6220,14,2789,816.9459201,518.6006222,0,85,85,29.77937781,1,,254.1747573,255,0,255,706860,14.48555554,0.995210127,17.50464887,-0.825811176,-0.045949743,36.22647476,26.17310726,1.439877848,1.384110584,2786,224.2383606,0.696259537,0.876927919,4.248340852,30.86980609
ID6222,6222,9,8280,645.0975325,697.2267641,0,85,85,51.3412521,1,,254.415067,255,0,255,2107320,12.19974327,0.999032181,20.84403646,-1.765181268,0.783198617,60.48649059,47.93307196,0.85361974,1.261894723,8281,375.5501218,0.737830891,0.912959594,4.126924416,91.75623269
ID6224,6224,0,11516,1000.358609,759.3952517,0,85,85,60.54598091,1,,254.6012856,255,0,255,2930970,10.07581331,0.99866738,25.25171134,-1.796591566,0.297149245,68.93804076,55.7103264,2.063367561,1.237437387,11516.5,450.0819657,0.714409388,0.897168231,4.194028291,127.6066482
ID6227,6227,1,8331,781.6286901,979.5622035,0,85,85,51.48519765,1,,254.4487149,255,0,255,2118540,11.8444351,0.998156423,21.46273321,-0.85682715,-3.086444481,62.26932157,48.45224821,-0.471708498,1.28516888,8327.5,435.0292421,0.552952218,0.77816194,4.767175384,92.27146814
ID6229,6229,10,7001,1241.618121,1010.896688,0,85,85,47.22202778,1,,254.4907275,255,0,255,1783980,11.38523659,0.706458168,18.50762552,8.151071897,-1.702640463,63.01311351,44.27438506,-0.678377022,1.423240852,7005.5,356.7352571,0.691762369,0.905278801,4.262127774,77.6232687
ID6231,6231,32,1163,18.51027837,982.2541756,0,85,85,19.27762413,1,,249.9742931,255,0,255,291720,35.45948367,0.708844443,5.848457597,0.0539847,-0.304808706,26.39873445,15.54051525,0.886237517,1.698703938,1167.5,151.7387201,0.63719729,0.833928571,4.440869099,12.93628809
ID6233,6233,2,10704,495.5406295,1021.115125,0,85,85,58.37794786,1,,254.4281977,255,0,255,2723145,12.06218149,0.998378723,21.07593733,0.275513542,1.275044443,64.99050606,55.70389959,-0.682693737,1.166713759,10706.5,445.8315243,0.676886477,0.87048254,4.308707504,118.6315789
ID6235,6235,15,1512,998.6815879,1030.165015,0,85,85,21.94907772,1,,253.6552406,255,0,255,384795,18.47512574,0.998230306,13.71739491,0.040343068,-1.058091618,31.94523986,17.27215586,-1.553146378,1.849522441,1513.5,173.6617137,0.630643791,0.885346593,4.463883685,16.7700831
ID6237,6237,3,4788,793.3729976,1159.921577,0,85,85,39.0311557,1,,254.5742016,255,0,255,1219665,10.4124882,0.99263225,24.3585308,0.868705801,-0.131502576,45.35369849,35.72353839,-0.514591914,1.269574643,4786,288.0974852,0.724608833,0.890667163,4.164406543,53.03047091
ID6238,6238,4,6708,690.2409667,1230.247663,0,85,85,46.25150365,1,,254.127881,255,0,255,1709010,14.88834121,0.898070742,16.15229175,-1.776679,-0.355221572,54.9705849,41.39364351,0.599009225,1.327995804,6720.5,357.7822597,0.659741562,0.874609578,4.364334306,74.46537396
ID6239,6239,5,5170,977.0173759,1251.49352,0,85,85,40.56676117,1,,254.7532417,255,0,255,1316310,7.929352977,0.708661712,26.64985466,-1.764534498,2.335752886,56.09102991,32.73706196,-0.316786769,1.713380082,5170,313.3773489,0.661553852,0.906302042,4.358352279,57.28531856
ID6242,6242,11,6365,304.2654263,18.81281729,0,86,86,45.02572226,1,,254.5593779,255,0,255,1620525,10.59160508,0.70311154,19.8444219,-4.58183173,-9.594617683,87.72034209,35.06718663,0.098171352,2.501493576,6369,427.866357,0.437184579,0.911419576,5.361329694,70.57063712
ID6243,6243,34,573,499.0396412,104.879919,0,86,86,13.54055001,1,,250.1470588,255,0,255,144585,34.87194947,0.991774935,7.14368071,0.085068686,0.099662859,18.08599455,10.53460269,0.879588856,1.716817908,576,98.80625222,0.74141863,0.936585366,4.116927176,6.382271468
ID6244,6244,12,1724,790.3545648,180.4148813,0,86,86,23.44613344,1,,253.8194444,255,0,255,438600,17.31535339,0.998062772,14.64442263,-0.734012452,-0.444186181,29.44525201,20.11032323,1.481873359,1.464185915,1727,174.9894442,0.708726216,0.881347282,4.210810363,19.13573407
ID6245,6245,6,10705,1112.628325,217.3333878,0,86,86,58.38340018,1,,254.7142857,255,0,255,2727990,8.531254652,0.999127821,29.84357746,-2.158633506,-0.950001369,70.32122097,51.6958016,1.101934911,1.36028882,10708.5,441.7538776,0.689569056,0.907846213,4.268900672,118.6537396
ID6246,6246,35,971,1270.26323,261.2170103,0,86,86,17.57158472,1,,254.7376543,255,0,255,247605,8.179128814,0.715550828,25.98082825,1.410754045,-0.129001142,28.95575311,13.16979353,1.573213349,2.19864898,970,142.7119389,0.598495632,0.921177588,4.582204204,10.74792244
ID6247,6247,16,1291,604.1376868,322.8790572,0,86,86,20.29514702,1,,252.45,255,0,255,328185,25.38194381,0.996363806,9.927930948,-2.322933304,0.154923864,27.51480682,21.14748104,2.637227775,1.301091453,1294,177.5619556,0.515756015,0.750144928,4.936086724,14.33795014
ID6248,6248,36,477,443.9985876,334.9262006,0,86,86,12.2573352,1,,252.8343949,255,0,255,119085,23.4244409,0.983050542,10.70136013,0.272339099,0.741186094,17.21611126,10.0638239,2.893756457,1.710692817,472,94.27718492,0.667326929,0.879776328,4.339459174,5.229916898
ID6249,6249,8,10883,1037.647128,505.0994245,0,86,86,58.87204087,1,,254.7656035,255,0,255,2771595,7.727979462,0.999264874,32.95452944,1.207753803,0.048047514,79.80562654,46.91178851,1.486788708,1.701184906,10888.5,489.3473006,0.571404328,0.845019596,4.68957158,120.6481994
ID6250,6250,14,1101,823.7699774,501.382468,0,86,86,18.77573431,1,,252.0162016,255,0,255,279990,27.43433944,0.998782575,9.180563771,0.47231828,1.274316024,27.74820683,13.99657955,0.629972765,1.982499133,1107.5,155.5467481,0.575217019,0.842205323,4.67400388,12.27146814
ID6251,6251,9,8324,647.4931298,695.3948844,0,86,86,51.46510044,1,,254.601754,255,0,255,2119305,10.07007058,0.998396409,25.26272775,-0.129665211,2.629969415,59.45553618,49.67275585,0.863874549,1.196944586,8321,389.4873756,0.689284663,0.889043218,4.269781237,92.19944598
ID6252,6252,0,12692,999.110504,759.8118598,0,86,86,63.51707371,1,,254.8187776,255,0,255,3227025,6.795771308,0.99821196,37.46311481,-0.471876869,1.098585621,69.37824388,59.79845407,-1.333873803,1.160201296,12674.5,455.6211851,0.767242905,0.939025746,4.047049268,140.4376731
ID6253,6253,1,6434,786.1528802,980.0782572,0,86,86,45.28829597,1,,254.2879305,255,0,255,1639140,13.45729447,0.999481369,18.89101655,-1.612649466,0.69081821,62.45541283,36.66262283,3.065219187,1.703517316,6443.5,374.8979105,0.576110323,0.863624179,4.670378769,71.39612188
ID6254,6254,2,9889,492.330391,1020.919512,0,86,86,56.09219259,1,,254.7678535,255,0,255,2518635,7.690867373,0.998650768,33.1036611,-0.500795681,1.789185168,70.84868007,47.62384504,2.015926103,1.487672405,9884.5,437.5932615,0.648669261,0.86866157,4.401424665,109.5235457
ID6255,6255,10,6884,1241.33741,1011.213211,0,86,86,46.82943477,1,,254.5928882,255,0,255,1754145,10.18149317,0.708201432,20.73397202,8.397398176,-2.407670245,63.31357483,44.65696906,2.525221639,1.417775907,6889.5,351.0254734,0.702619666,0.921733895,4.229069102,76.33795014
ID6256,6256,15,2566,1011.28277,1026.838217,0,86,86,28.54319803,1,,254.5017585,255,0,255,651270,11.26289969,0.996352978,22.55518836,1.561316283,-2.260815535,39.21126521,22.84510325,2.369741672,1.716396936,2559.5,226.071823,0.629320857,0.88167413,4.468573127,28.3601108
ID6257,6257,3,4791,795.0685189,1158.411462,0,86,86,39.03523313,1,,254.3076441,255,0,255,1217625,13.27057559,0.993319419,19.09904617,0.336929448,-1.342001653,42.37112459,39.26225492,2.531930838,1.079182148,4787,283.7266516,0.74726222,0.915296367,4.100798396,53.04155125
ID6258,6258,4,7359,692.5003844,1230.047189,0,86,86,48.43823047,1,,254.4462541,255,0,255,1874760,11.87087624,0.865173177,19.88507188,-1.235181839,2.546467174,55.65101308,48.19164171,0.588645501,1.154785583,7371,369.3461769,0.678998882,0.873548234,4.301999964,81.67313019
ID6261,6261,5,5321,980.4586384,1251.735968,0,86,86,41.17811025,1,,254.043152,255,0,255,1354050,15.59250795,0.70780423,13.50506202,-2.13584378,4.320375109,59.4861992,33.34443287,2.763403673,1.783991931,5327,316.6722645,0.667532639,0.932353199,4.338790487,59.02493075
ID6273,6273,11,6378,304.1689907,18.857044,0,87,87,45.07341621,1,,254.5602759,255,0,255,1623840,10.58082403,0.703723272,19.87485617,-4.02083638,-8.818548094,87.16295033,34.56168586,0.086808131,2.521953086,6382.5,428.0368055,0.437762402,0.911915988,5.357790186,70.72022161
ID6274,6274,37,889,886.6071763,8.009462245,0,87,87,16.82666467,1,,255,255,255,255,226695,0,0.668594654,Infinity,0.450629791,-3.121633735,25.42570077,15.6510226,-0.132034003,1.624539266,889.5,131.3803979,0.647581854,0.943766578,4.40511851,9.855955679
ID6275,6275,34,557,499.2361981,104.67547,0,87,87,13.33326935,1,,251.8125,255,0,255,141015,28.35644928,0.991574164,8.842684919,0.135681044,0.186657074,18.27183384,10.19002725,0.888339671,1.793109418,558.5,98.80894781,0.718853667,0.924668874,4.181043499,6.188365651
ID6277,6277,12,1750,790.2977657,180.5897546,0,87,87,23.57137897,1,,253.978833,255,0,255,443955,16.10910526,0.996554714,15.73895998,-0.716179085,-1.216492565,29.56983367,20.11519169,1.38140659,1.470024951,1745.5,175.0030901,0.71620654,0.893067281,4.18876302,19.34072022
ID6309,6309,2,9920,492.3833695,1021.104821,0,87,87,56.17724955,1,,254.6912833,255,0,255,2524500,8.867659648,0.998587214,28.70106139,-0.224208378,0.994621257,69.75577721,47.97737085,2.009088921,1.453930801,9914.5,441.1155486,0.640288864,0.861418828,4.430134969,109.8559557
ID6310,6310,10,6884,1241.33741,1011.213211,0,87,87,46.82943477,1,,254.6298984,255,0,255,1754400,9.70837842,0.708237657,21.74820507,8.397398176,-2.407670245,63.31357483,44.65696906,2.525221639,1.417775907,6889.5,351.0254734,0.702619666,0.921733895,4.229069102,76.33795014
ID6279,6279,6,10576,1112.540091,218.1690778,0,87,87,58.02107683,1,,254.2773474,255,0,255,2691780,13.55623605,0.998925923,18.74714459,-1.495270965,0.276985457,67.07902308,51.41180599,1.048602454,1.304739676,10576,438.1045543,0.692429832,0.900851789,4.260073055,117.1855956
ID6280,6280,35,971,1270.26323,261.2170103,0,87,87,17.57158472,1,,254.7376543,255,0,255,247605,8.179128814,0.716057188,25.99154196,1.410754045,-0.129001142,28.95575311,13.16979353,1.573213349,2.19864898,970,142.7119389,0.598495632,0.921177588,4.582204204,10.74792244
ID6281,6281,16,1290,604.3847737,323.0561986,0,87,87,20.31082501,1,,253.0369515,255,0,255,328695,22.29588509,0.996377814,11.32845122,-2.538862617,0.394617069,27.71623252,21.00527995,2.595901668,1.319488842,1296,176.867329,0.520618541,0.769367765,4.91298136,14.3601108
ID6282,6282,36,477,443.9985876,334.9262006,0,87,87,12.2573352,1,,252.8343949,255,0,255,119085,23.4244409,0.983050542,10.70136013,0.272339099,0.741186094,17.21611126,10.0638239,2.893756457,1.710692817,472,94.27718492,0.667326929,0.879776328,4.339459174,5.229916898
ID6315,6315,15,2764,1013.727924,1026.510275,0,87,87,29.62666892,1,,254.4456522,255,0,255,702270,11.8786581,0.997580016,21.3944538,0.557709887,-1.442158965,39.01028712,24.40372882,-0.633105822,1.59853797,2757.5,230.6439561,0.651390211,0.855702095,4.392222356,30.55401662
ID6286,6286,8,10549,1037.363358,503.050737,0,87,87,57.94834031,1,,254.5168167,255,0,255,2686425,11.09008269,0.999113995,22.93977621,2.079335417,2.261652335,79.68148595,46.47603497,1.478762235,1.714463938,10549.5,471.5578092,0.596172388,0.871715419,4.591123794,116.8919668
ID6287,6287,14,1105,823.8313528,501.3438452,0,87,87,18.66094894,1,,254.0659341,255,0,255,277440,15.41206845,0.989656152,16.39916757,0.520448034,1.277035251,28.00093246,13.78090976,0.624552753,2.031863856,1094,153.7762214,0.581364911,0.847405112,4.649224568,12.12188366
ID6319,6319,3,4791,794.952869,1158.561459,0,87,87,39.01076218,1,,254.5200753,255,0,255,1217115,11.0533264,0.993177866,22.94774528,0.476089364,-1.579800897,42.00055424,39.28588335,-0.579535847,1.069100416,4781,283.6121845,0.746928168,0.915286685,4.101715304,52.97506925
ID6290,6290,9,8342,647.4767474,695.5352887,0,87,87,51.51146679,1,,254.7554543,255,0,255,2125170,7.893466472,0.998720001,32.25354886,-0.134843361,2.129353891,59.38839744,49.1924844,0.872605075,1.207265666,8336,391.0835166,0.684902177,0.886525577,4.283419986,92.36565097
ID6322,6322,4,7341,692.6352821,1230.154294,0,87,87,48.38563023,1,,254.445049,255,0,255,1870680,11.88376,0.863084295,19.83767802,-2.103936714,2.659179249,56.0825736,48.89318605,0.529376249,1.14704273,7355,369.716992,0.676166607,0.875855909,4.311000492,81.49584488
ID6324,6324,5,5378,980.0476058,1251.670047,0,87,87,41.35936808,1,,254.4308036,255,0,255,1367820,12.03528347,0.70909498,17.54209965,-1.97333533,4.094679237,59.48601041,33.26426992,2.779976548,1.788285465,5374,316.966943,0.672170709,0.936155387,4.323795451,59.54570637
ID6296,6296,0,12695,998.8915888,759.6961689,0,87,87,63.54463047,1,,254.5778146,255,0,255,3229065,10.36761875,0.998264368,24.53376249,-0.584794846,1.704928068,69.66008435,60.18565676,-1.322475537,1.157420025,12685.5,454.7987988,0.770688424,0.934922799,4.037992557,140.5595568
ID6299,6299,1,7220,785.7643432,975.5128391,0,87,87,47.97436432,1,,254.4707347,255,0,255,1839060,11.60608276,0.999353453,21.91854476,-0.456124264,-2.235033023,59.58611029,47.02946787,-0.321484742,1.266995205,7230.5,418.1841933,0.519568686,0.806795358,4.917942513,80.11634349
ID6272,6272,0,12720,998.7626608,759.6800784,0,88,88,63.59720567,1,,254.7589602,255,0,255,3234165,7.836573299,0.99784915,32.47397573,-0.747923677,1.565015121,69.39295949,60.61713616,-1.316563775,1.144774628,12706.5,456.781615,0.765276846,0.930776838,4.052244535,140.7922438
ID6276,6276,1,7625,783.1011932,974.8343386,0,88,88,49.27058298,1,,254.5653599,255,0,255,1941570,10.51944965,0.998599961,24.18254213,-1.621655372,-4.149951963,60.6735501,48.4218954,3.081589827,1.2530189,7626.5,428.8699752,0.521055343,0.781483759,4.91092165,84.50415512
ID6278,6278,2,9953,492.4104963,1021.42448,0,88,88,56.24944683,1,,254.6410256,255,0,255,2532405,9.56131745,0.998657629,26.61453307,-0.600664608,2.009782886,70.42551585,48.72732838,1.983870725,1.445298115,9940,438.8943815,0.648449569,0.869109032,4.402170195,110.1385042
ID6283,6283,10,6852,1241.50711,1011.113611,0,88,88,46.67795166,1,,254.8883375,255,0,255,1746240,5.335319283,0.707014941,39.5740789,8.580785371,-2.830758879,62.87218631,44.14251525,2.519953128,1.424300042,6845,348.8822313,0.706684578,0.92356473,4.21688857,75.84487535
ID6284,6284,15,2749,1013.616828,1026.216171,0,88,88,29.53520345,1,,253.9751553,255,0,255,695130,16.13630164,0.995126977,15.70092306,0.799567363,-0.269258566,38.49705032,24.92284767,-0.622798593,1.544648944,2740.5,233.0853274,0.633884013,0.849372385,4.452460062,30.36565097
ID6285,6285,3,4867,795.3875989,1158.536337,0,88,88,39.3580368,1,,254.1629052,255,0,255,1238790,14.58773814,0.993561015,17.36677641,1.755588611,-1.659360905,43.97525896,38.99334506,2.897997329,1.127763184,4866.5,280.0465586,0.779769262,0.928278493,4.01441139,53.92243767
ID6288,6288,4,7395,692.5929165,1230.035508,0,88,88,48.54817764,1,,254.13956,255,0,255,1882920,14.78855513,0.86292232,15.92038189,-0.439167008,0.936420533,55.33596176,47.47568087,0.465423247,1.165564363,7404.5,368.1619333,0.686479919,0.87147649,4.278494846,82.04432133
ID6259,6259,11,6361,303.5143843,17.8015723,0,88,88,44.95674168,1,,254.9598488,255,0,255,1619250,3.199772666,0.692594824,65.20920383,-3.524231274,-9.038660746,86.04234162,35.04349904,0.096579906,2.455301096,6349.5,428.1374141,0.435294348,0.908174212,5.372957655,70.35457064
ID6260,6260,37,869,889.402467,8.253681392,0,88,88,16.65554159,1,,253.8302752,255,0,255,221340,17.24101059,0.697929238,12.10326391,0.049045664,-2.112308207,27.40123104,13.05256234,-0.016379156,2.099298998,871.5,132.1443299,0.627162654,0.955068493,4.476255188,9.656509695
ID6292,6292,5,5383,980.0480745,1251.630046,0,88,88,41.39783119,1,,254.1477906,255,0,255,1368840,14.71826636,0.708826805,14.32523518,-2.001525205,4.349453839,59.7444441,33.65092212,2.763051141,1.77541774,5384,316.2314901,0.676557459,0.937570744,4.309755066,59.6565097
ID6262,6262,34,564,499.2440424,104.8536334,0,88,88,13.42842323,1,,251.8573944,255,0,255,143055,28.15820288,0.995245328,8.923055881,0.289059852,0.272916816,18.35432138,10.33951902,0.867378894,1.775162011,566.5,99.6716694,0.716582691,0.930977814,4.187663486,6.27700831
ID6263,6263,12,1770,789.9235305,181.291018,0,88,88,23.71274792,1,,254.4217687,255,0,255,448800,12.13252133,0.996224622,20.93057035,-0.9660131,-0.735334485,29.3670969,20.23280908,1.516691154,1.451459201,1766.5,181.6872485,0.672472625,0.853794103,4.322824728,19.5734072
ID6264,6264,6,10608,1112.622837,218.0650617,0,88,88,58.12248121,1,,254.3516949,255,0,255,2701215,12.84184666,0.999118722,19.7977421,-1.316692478,0.110625568,67.1162795,52.23269005,1.058956085,1.284947787,10613,437.2113718,0.697694227,0.903041906,4.243970605,117.5955679
ID6265,6265,35,951,1270.263333,260.6694737,0,88,88,17.38949085,1,,253.6607143,255,0,255,241485,18.44129603,0.714547625,11.46498245,1.940619257,-0.385832123,28.10649947,13.33130307,1.576928583,2.108308492,950,140.48967,0.604845821,0.928641251,4.558086784,10.52631579
ID6266,6266,16,1288,604.4741013,323.061139,0,88,88,20.29122564,1,,252.8389831,255,0,255,328185,23.38398168,0.99740436,10.79843547,-2.096972696,0.09093661,27.03901072,21.03124401,2.587547235,1.285659123,1293.5,177.0118336,0.518766228,0.766064554,4.921744723,14.33240997
ID6267,6267,36,468,443.9778947,334.6992982,0,88,88,12.2962269,1,,249.6202532,255,0,255,118320,36.68423184,0.991434303,6.775297082,0.437849265,0.886516446,17.42091118,10.14619026,2.894627976,1.716990392,475,94.31752801,0.670994027,0.873965041,4.327584981,5.263157895
